repo_index,repo_name,repo_url,category,metric,value
62,Smart-Health-Monitoring-Wordpress-Plugin-,https://github.com/sobri3195/Smart-Health-Monitoring-Wordpress-Plugin-,Mobile Security,has_osint_signal,0
62,Smart-Health-Monitoring-Wordpress-Plugin-,https://github.com/sobri3195/Smart-Health-Monitoring-Wordpress-Plugin-,Mobile Security,has_automation_signal,0
62,Smart-Health-Monitoring-Wordpress-Plugin-,https://github.com/sobri3195/Smart-Health-Monitoring-Wordpress-Plugin-,Mobile Security,description_length,187
62,Smart-Health-Monitoring-Wordpress-Plugin-,https://github.com/sobri3195/Smart-Health-Monitoring-Wordpress-Plugin-,Mobile Security,inferred_language,Unknown
63,Pegasus-Track-Number-Realtime,https://github.com/sobri3195/Pegasus-Track-Number-Realtime,Forensics & OSINT,token_count,26
63,Pegasus-Track-Number-Realtime,https://github.com/sobri3195/Pegasus-Track-Number-Realtime,Forensics & OSINT,security_keyword_hits,0
63,Pegasus-Track-Number-Realtime,https://github.com/sobri3195/Pegasus-Track-Number-Realtime,Forensics & OSINT,has_ai_signal,0
63,Pegasus-Track-Number-Realtime,https://github.com/sobri3195/Pegasus-Track-Number-Realtime,Forensics & OSINT,has_web_signal,0
63,Pegasus-Track-Number-Realtime,https://github.com/sobri3195/Pegasus-Track-Number-Realtime,Forensics & OSINT,has_mobile_signal,0
63,Pegasus-Track-Number-Realtime,https://github.com/sobri3195/Pegasus-Track-Number-Realtime,Forensics & OSINT,has_osint_signal,0
63,Pegasus-Track-Number-Realtime,https://github.com/sobri3195/Pegasus-Track-Number-Realtime,Forensics & OSINT,has_automation_signal,1
63,Pegasus-Track-Number-Realtime,https://github.com/sobri3195/Pegasus-Track-Number-Realtime,Forensics & OSINT,description_length,198
63,Pegasus-Track-Number-Realtime,https://github.com/sobri3195/Pegasus-Track-Number-Realtime,Forensics & OSINT,inferred_language,Python
64,Pegasus-Lacak-Nomor,https://github.com/sobri3195/Pegasus-Lacak-Nomor,Forensics & OSINT,token_count,14
64,Pegasus-Lacak-Nomor,https://github.com/sobri3195/Pegasus-Lacak-Nomor,Forensics & OSINT,security_keyword_hits,0
64,Pegasus-Lacak-Nomor,https://github.com/sobri3195/Pegasus-Lacak-Nomor,Forensics & OSINT,has_ai_signal,0
64,Pegasus-Lacak-Nomor,https://github.com/sobri3195/Pegasus-Lacak-Nomor,Forensics & OSINT,has_web_signal,0
64,Pegasus-Lacak-Nomor,https://github.com/sobri3195/Pegasus-Lacak-Nomor,Forensics & OSINT,has_mobile_signal,0
64,Pegasus-Lacak-Nomor,https://github.com/sobri3195/Pegasus-Lacak-Nomor,Forensics & OSINT,has_osint_signal,0
64,Pegasus-Lacak-Nomor,https://github.com/sobri3195/Pegasus-Lacak-Nomor,Forensics & OSINT,has_automation_signal,0
64,Pegasus-Lacak-Nomor,https://github.com/sobri3195/Pegasus-Lacak-Nomor,Forensics & OSINT,description_length,103
64,Pegasus-Lacak-Nomor,https://github.com/sobri3195/Pegasus-Lacak-Nomor,Forensics & OSINT,inferred_language,Python
65,Pegasus-iglookup,https://github.com/sobri3195/Pegasus-iglookup,Forensics & OSINT,token_count,21
65,Pegasus-iglookup,https://github.com/sobri3195/Pegasus-iglookup,Forensics & OSINT,security_keyword_hits,0
65,Pegasus-iglookup,https://github.com/sobri3195/Pegasus-iglookup,Forensics & OSINT,has_ai_signal,0
65,Pegasus-iglookup,https://github.com/sobri3195/Pegasus-iglookup,Forensics & OSINT,has_web_signal,0
65,Pegasus-iglookup,https://github.com/sobri3195/Pegasus-iglookup,Forensics & OSINT,has_mobile_signal,0
65,Pegasus-iglookup,https://github.com/sobri3195/Pegasus-iglookup,Forensics & OSINT,has_osint_signal,0
65,Pegasus-iglookup,https://github.com/sobri3195/Pegasus-iglookup,Forensics & OSINT,has_automation_signal,0
65,Pegasus-iglookup,https://github.com/sobri3195/Pegasus-iglookup,Forensics & OSINT,description_length,144
65,Pegasus-iglookup,https://github.com/sobri3195/Pegasus-iglookup,Forensics & OSINT,inferred_language,Unknown
66,Anqa-OSINTInsta,https://github.com/sobri3195/Anqa-OSINTInsta,Forensics & OSINT,token_count,25
66,Anqa-OSINTInsta,https://github.com/sobri3195/Anqa-OSINTInsta,Forensics & OSINT,security_keyword_hits,0
66,Anqa-OSINTInsta,https://github.com/sobri3195/Anqa-OSINTInsta,Forensics & OSINT,has_ai_signal,0
66,Anqa-OSINTInsta,https://github.com/sobri3195/Anqa-OSINTInsta,Forensics & OSINT,has_web_signal,0
66,Anqa-OSINTInsta,https://github.com/sobri3195/Anqa-OSINTInsta,Forensics & OSINT,has_mobile_signal,0
66,Anqa-OSINTInsta,https://github.com/sobri3195/Anqa-OSINTInsta,Forensics & OSINT,has_osint_signal,0
66,Anqa-OSINTInsta,https://github.com/sobri3195/Anqa-OSINTInsta,Forensics & OSINT,has_automation_signal,0
66,Anqa-OSINTInsta,https://github.com/sobri3195/Anqa-OSINTInsta,Forensics & OSINT,description_length,135
66,Anqa-OSINTInsta,https://github.com/sobri3195/Anqa-OSINTInsta,Forensics & OSINT,inferred_language,Unknown
67,Pegasus-Tracking-IP,https://github.com/sobri3195/Pegasus-Tracking-IP,Forensics & OSINT,token_count,3
67,Pegasus-Tracking-IP,https://github.com/sobri3195/Pegasus-Tracking-IP,Forensics & OSINT,security_keyword_hits,0
67,Pegasus-Tracking-IP,https://github.com/sobri3195/Pegasus-Tracking-IP,Forensics & OSINT,has_ai_signal,0
67,Pegasus-Tracking-IP,https://github.com/sobri3195/Pegasus-Tracking-IP,Forensics & OSINT,has_web_signal,0
67,Pegasus-Tracking-IP,https://github.com/sobri3195/Pegasus-Tracking-IP,Forensics & OSINT,has_mobile_signal,0
67,Pegasus-Tracking-IP,https://github.com/sobri3195/Pegasus-Tracking-IP,Forensics & OSINT,has_osint_signal,0
67,Pegasus-Tracking-IP,https://github.com/sobri3195/Pegasus-Tracking-IP,Forensics & OSINT,has_automation_signal,0
67,Pegasus-Tracking-IP,https://github.com/sobri3195/Pegasus-Tracking-IP,Forensics & OSINT,description_length,19
67,Pegasus-Tracking-IP,https://github.com/sobri3195/Pegasus-Tracking-IP,Forensics & OSINT,inferred_language,Unknown
68,-Telkomsel-Number-Tracking-System,https://github.com/sobri3195/-Telkomsel-Number-Tracking-System,Forensics & OSINT,token_count,24
68,-Telkomsel-Number-Tracking-System,https://github.com/sobri3195/-Telkomsel-Number-Tracking-System,Forensics & OSINT,security_keyword_hits,0
68,-Telkomsel-Number-Tracking-System,https://github.com/sobri3195/-Telkomsel-Number-Tracking-System,Forensics & OSINT,has_ai_signal,0
68,-Telkomsel-Number-Tracking-System,https://github.com/sobri3195/-Telkomsel-Number-Tracking-System,Forensics & OSINT,has_web_signal,0
68,-Telkomsel-Number-Tracking-System,https://github.com/sobri3195/-Telkomsel-Number-Tracking-System,Forensics & OSINT,has_mobile_signal,1
68,-Telkomsel-Number-Tracking-System,https://github.com/sobri3195/-Telkomsel-Number-Tracking-System,Forensics & OSINT,has_osint_signal,0
68,-Telkomsel-Number-Tracking-System,https://github.com/sobri3195/-Telkomsel-Number-Tracking-System,Forensics & OSINT,has_automation_signal,0
68,-Telkomsel-Number-Tracking-System,https://github.com/sobri3195/-Telkomsel-Number-Tracking-System,Forensics & OSINT,description_length,203
68,-Telkomsel-Number-Tracking-System,https://github.com/sobri3195/-Telkomsel-Number-Tracking-System,Forensics & OSINT,inferred_language,Python
69,MapTheHackers,https://github.com/sobri3195/MapTheHackers,Forensics & OSINT,token_count,28
69,MapTheHackers,https://github.com/sobri3195/MapTheHackers,Forensics & OSINT,security_keyword_hits,0
69,MapTheHackers,https://github.com/sobri3195/MapTheHackers,Forensics & OSINT,has_ai_signal,0
69,MapTheHackers,https://github.com/sobri3195/MapTheHackers,Forensics & OSINT,has_web_signal,0
69,MapTheHackers,https://github.com/sobri3195/MapTheHackers,Forensics & OSINT,has_mobile_signal,0
69,MapTheHackers,https://github.com/sobri3195/MapTheHackers,Forensics & OSINT,has_osint_signal,0
69,MapTheHackers,https://github.com/sobri3195/MapTheHackers,Forensics & OSINT,has_automation_signal,0
69,MapTheHackers,https://github.com/sobri3195/MapTheHackers,Forensics & OSINT,description_length,186
69,MapTheHackers,https://github.com/sobri3195/MapTheHackers,Forensics & OSINT,inferred_language,Unknown
70,Pegasus-MapTheHackers,https://github.com/sobri3195/Pegasus-MapTheHackers,Forensics & OSINT,token_count,20
70,Pegasus-MapTheHackers,https://github.com/sobri3195/Pegasus-MapTheHackers,Forensics & OSINT,security_keyword_hits,0
70,Pegasus-MapTheHackers,https://github.com/sobri3195/Pegasus-MapTheHackers,Forensics & OSINT,has_ai_signal,0
70,Pegasus-MapTheHackers,https://github.com/sobri3195/Pegasus-MapTheHackers,Forensics & OSINT,has_web_signal,0
70,Pegasus-MapTheHackers,https://github.com/sobri3195/Pegasus-MapTheHackers,Forensics & OSINT,has_mobile_signal,0
70,Pegasus-MapTheHackers,https://github.com/sobri3195/Pegasus-MapTheHackers,Forensics & OSINT,has_osint_signal,0
70,Pegasus-MapTheHackers,https://github.com/sobri3195/Pegasus-MapTheHackers,Forensics & OSINT,has_automation_signal,0
70,Pegasus-MapTheHackers,https://github.com/sobri3195/Pegasus-MapTheHackers,Forensics & OSINT,description_length,134
70,Pegasus-MapTheHackers,https://github.com/sobri3195/Pegasus-MapTheHackers,Forensics & OSINT,inferred_language,Unknown
71,pegalou,https://github.com/sobri3195/pegalou,Forensics & OSINT,token_count,28
71,pegalou,https://github.com/sobri3195/pegalou,Forensics & OSINT,security_keyword_hits,1
71,pegalou,https://github.com/sobri3195/pegalou,Forensics & OSINT,has_ai_signal,0
71,pegalou,https://github.com/sobri3195/pegalou,Forensics & OSINT,has_web_signal,1
71,pegalou,https://github.com/sobri3195/pegalou,Forensics & OSINT,has_mobile_signal,0
71,pegalou,https://github.com/sobri3195/pegalou,Forensics & OSINT,has_osint_signal,1
71,pegalou,https://github.com/sobri3195/pegalou,Forensics & OSINT,has_automation_signal,0
71,pegalou,https://github.com/sobri3195/pegalou,Forensics & OSINT,description_length,203
71,pegalou,https://github.com/sobri3195/pegalou,Forensics & OSINT,inferred_language,Python
72,pegasus-all-photo,https://github.com/sobri3195/pegasus-all-photo,Forensics & OSINT,token_count,27
72,pegasus-all-photo,https://github.com/sobri3195/pegasus-all-photo,Forensics & OSINT,security_keyword_hits,0
72,pegasus-all-photo,https://github.com/sobri3195/pegasus-all-photo,Forensics & OSINT,has_ai_signal,0
72,pegasus-all-photo,https://github.com/sobri3195/pegasus-all-photo,Forensics & OSINT,has_web_signal,0
72,pegasus-all-photo,https://github.com/sobri3195/pegasus-all-photo,Forensics & OSINT,has_mobile_signal,0
72,pegasus-all-photo,https://github.com/sobri3195/pegasus-all-photo,Forensics & OSINT,has_osint_signal,0
72,pegasus-all-photo,https://github.com/sobri3195/pegasus-all-photo,Forensics & OSINT,has_automation_signal,0
72,pegasus-all-photo,https://github.com/sobri3195/pegasus-all-photo,Forensics & OSINT,description_length,203
72,pegasus-all-photo,https://github.com/sobri3195/pegasus-all-photo,Forensics & OSINT,inferred_language,Python
73,pegasus-pelacakan-foto,https://github.com/sobri3195/pegasus-pelacakan-foto,Forensics & OSINT,token_count,12
73,pegasus-pelacakan-foto,https://github.com/sobri3195/pegasus-pelacakan-foto,Forensics & OSINT,security_keyword_hits,0
73,pegasus-pelacakan-foto,https://github.com/sobri3195/pegasus-pelacakan-foto,Forensics & OSINT,has_ai_signal,0
73,pegasus-pelacakan-foto,https://github.com/sobri3195/pegasus-pelacakan-foto,Forensics & OSINT,has_web_signal,0
73,pegasus-pelacakan-foto,https://github.com/sobri3195/pegasus-pelacakan-foto,Forensics & OSINT,has_mobile_signal,0
73,pegasus-pelacakan-foto,https://github.com/sobri3195/pegasus-pelacakan-foto,Forensics & OSINT,has_osint_signal,0
73,pegasus-pelacakan-foto,https://github.com/sobri3195/pegasus-pelacakan-foto,Forensics & OSINT,has_automation_signal,0
73,pegasus-pelacakan-foto,https://github.com/sobri3195/pegasus-pelacakan-foto,Forensics & OSINT,description_length,78
73,pegasus-pelacakan-foto,https://github.com/sobri3195/pegasus-pelacakan-foto,Forensics & OSINT,inferred_language,Unknown
74,Pegasus-Whatsapp-Tracker,https://github.com/sobri3195/Pegasus-Whatsapp-Tracker,Forensics & OSINT,token_count,12
74,Pegasus-Whatsapp-Tracker,https://github.com/sobri3195/Pegasus-Whatsapp-Tracker,Forensics & OSINT,security_keyword_hits,0
74,Pegasus-Whatsapp-Tracker,https://github.com/sobri3195/Pegasus-Whatsapp-Tracker,Forensics & OSINT,has_ai_signal,0
74,Pegasus-Whatsapp-Tracker,https://github.com/sobri3195/Pegasus-Whatsapp-Tracker,Forensics & OSINT,has_web_signal,0
74,Pegasus-Whatsapp-Tracker,https://github.com/sobri3195/Pegasus-Whatsapp-Tracker,Forensics & OSINT,has_mobile_signal,0
74,Pegasus-Whatsapp-Tracker,https://github.com/sobri3195/Pegasus-Whatsapp-Tracker,Forensics & OSINT,has_osint_signal,0
74,Pegasus-Whatsapp-Tracker,https://github.com/sobri3195/Pegasus-Whatsapp-Tracker,Forensics & OSINT,has_automation_signal,0
74,Pegasus-Whatsapp-Tracker,https://github.com/sobri3195/Pegasus-Whatsapp-Tracker,Forensics & OSINT,description_length,100
74,Pegasus-Whatsapp-Tracker,https://github.com/sobri3195/Pegasus-Whatsapp-Tracker,Forensics & OSINT,inferred_language,Unknown
75,pegasus-creepy,https://github.com/sobri3195/pegasus-creepy,Forensics & OSINT,token_count,12
75,pegasus-creepy,https://github.com/sobri3195/pegasus-creepy,Forensics & OSINT,security_keyword_hits,0
75,pegasus-creepy,https://github.com/sobri3195/pegasus-creepy,Forensics & OSINT,has_ai_signal,0
75,pegasus-creepy,https://github.com/sobri3195/pegasus-creepy,Forensics & OSINT,has_web_signal,1
75,pegasus-creepy,https://github.com/sobri3195/pegasus-creepy,Forensics & OSINT,has_mobile_signal,0
75,pegasus-creepy,https://github.com/sobri3195/pegasus-creepy,Forensics & OSINT,has_osint_signal,0
75,pegasus-creepy,https://github.com/sobri3195/pegasus-creepy,Forensics & OSINT,has_automation_signal,0
75,pegasus-creepy,https://github.com/sobri3195/pegasus-creepy,Forensics & OSINT,description_length,87
75,pegasus-creepy,https://github.com/sobri3195/pegasus-creepy,Forensics & OSINT,inferred_language,Unknown
76,pegasus-trojan-termux,https://github.com/sobri3195/pegasus-trojan-termux,Exploitation Tools,token_count,32
76,pegasus-trojan-termux,https://github.com/sobri3195/pegasus-trojan-termux,Exploitation Tools,security_keyword_hits,1
76,pegasus-trojan-termux,https://github.com/sobri3195/pegasus-trojan-termux,Exploitation Tools,has_ai_signal,0
76,pegasus-trojan-termux,https://github.com/sobri3195/pegasus-trojan-termux,Exploitation Tools,has_web_signal,0
76,pegasus-trojan-termux,https://github.com/sobri3195/pegasus-trojan-termux,Exploitation Tools,has_mobile_signal,1
76,pegasus-trojan-termux,https://github.com/sobri3195/pegasus-trojan-termux,Exploitation Tools,has_osint_signal,0
76,pegasus-trojan-termux,https://github.com/sobri3195/pegasus-trojan-termux,Exploitation Tools,has_automation_signal,0
76,pegasus-trojan-termux,https://github.com/sobri3195/pegasus-trojan-termux,Exploitation Tools,description_length,203
76,pegasus-trojan-termux,https://github.com/sobri3195/pegasus-trojan-termux,Exploitation Tools,inferred_language,Unknown
77,pegasus-exploit,https://github.com/sobri3195/pegasus-exploit,Exploitation Tools,token_count,9
77,pegasus-exploit,https://github.com/sobri3195/pegasus-exploit,Exploitation Tools,security_keyword_hits,0
77,pegasus-exploit,https://github.com/sobri3195/pegasus-exploit,Exploitation Tools,has_ai_signal,0
77,pegasus-exploit,https://github.com/sobri3195/pegasus-exploit,Exploitation Tools,has_web_signal,0
77,pegasus-exploit,https://github.com/sobri3195/pegasus-exploit,Exploitation Tools,has_mobile_signal,0
77,pegasus-exploit,https://github.com/sobri3195/pegasus-exploit,Exploitation Tools,has_osint_signal,0
77,pegasus-exploit,https://github.com/sobri3195/pegasus-exploit,Exploitation Tools,has_automation_signal,1
77,pegasus-exploit,https://github.com/sobri3195/pegasus-exploit,Exploitation Tools,description_length,66
77,pegasus-exploit,https://github.com/sobri3195/pegasus-exploit,Exploitation Tools,inferred_language,Python
78,pegasus-0day-acunetix,https://github.com/sobri3195/pegasus-0day-acunetix,Exploitation Tools,token_count,27
78,pegasus-0day-acunetix,https://github.com/sobri3195/pegasus-0day-acunetix,Exploitation Tools,security_keyword_hits,2
78,pegasus-0day-acunetix,https://github.com/sobri3195/pegasus-0day-acunetix,Exploitation Tools,has_ai_signal,0
78,pegasus-0day-acunetix,https://github.com/sobri3195/pegasus-0day-acunetix,Exploitation Tools,has_web_signal,0
78,pegasus-0day-acunetix,https://github.com/sobri3195/pegasus-0day-acunetix,Exploitation Tools,has_mobile_signal,0
78,pegasus-0day-acunetix,https://github.com/sobri3195/pegasus-0day-acunetix,Exploitation Tools,has_osint_signal,0
78,pegasus-0day-acunetix,https://github.com/sobri3195/pegasus-0day-acunetix,Exploitation Tools,has_automation_signal,0
78,pegasus-0day-acunetix,https://github.com/sobri3195/pegasus-0day-acunetix,Exploitation Tools,description_length,155
78,pegasus-0day-acunetix,https://github.com/sobri3195/pegasus-0day-acunetix,Exploitation Tools,inferred_language,Unknown
79,Pegasus-obfuscator,https://github.com/sobri3195/Pegasus-obfuscator,Exploitation Tools,token_count,8
79,Pegasus-obfuscator,https://github.com/sobri3195/Pegasus-obfuscator,Exploitation Tools,security_keyword_hits,0
79,Pegasus-obfuscator,https://github.com/sobri3195/Pegasus-obfuscator,Exploitation Tools,has_ai_signal,0
79,Pegasus-obfuscator,https://github.com/sobri3195/Pegasus-obfuscator,Exploitation Tools,has_web_signal,0
79,Pegasus-obfuscator,https://github.com/sobri3195/Pegasus-obfuscator,Exploitation Tools,has_mobile_signal,0
79,Pegasus-obfuscator,https://github.com/sobri3195/Pegasus-obfuscator,Exploitation Tools,has_osint_signal,0
79,Pegasus-obfuscator,https://github.com/sobri3195/Pegasus-obfuscator,Exploitation Tools,has_automation_signal,0
79,Pegasus-obfuscator,https://github.com/sobri3195/Pegasus-obfuscator,Exploitation Tools,description_length,51
79,Pegasus-obfuscator,https://github.com/sobri3195/Pegasus-obfuscator,Exploitation Tools,inferred_language,Shell
80,VulnHunter,https://github.com/sobri3195/VulnHunter,Exploitation Tools,token_count,12
80,VulnHunter,https://github.com/sobri3195/VulnHunter,Exploitation Tools,security_keyword_hits,3
80,VulnHunter,https://github.com/sobri3195/VulnHunter,Exploitation Tools,has_ai_signal,0
80,VulnHunter,https://github.com/sobri3195/VulnHunter,Exploitation Tools,has_web_signal,0
80,VulnHunter,https://github.com/sobri3195/VulnHunter,Exploitation Tools,has_mobile_signal,0
80,VulnHunter,https://github.com/sobri3195/VulnHunter,Exploitation Tools,has_osint_signal,0
80,VulnHunter,https://github.com/sobri3195/VulnHunter,Exploitation Tools,has_automation_signal,0
80,VulnHunter,https://github.com/sobri3195/VulnHunter,Exploitation Tools,description_length,99
80,VulnHunter,https://github.com/sobri3195/VulnHunter,Exploitation Tools,inferred_language,Unknown
81,Pegasus-Super-Lacak,https://github.com/sobri3195/Pegasus-Super-Lacak,Exploitation Tools,token_count,26
81,Pegasus-Super-Lacak,https://github.com/sobri3195/Pegasus-Super-Lacak,Exploitation Tools,security_keyword_hits,0
81,Pegasus-Super-Lacak,https://github.com/sobri3195/Pegasus-Super-Lacak,Exploitation Tools,has_ai_signal,0
81,Pegasus-Super-Lacak,https://github.com/sobri3195/Pegasus-Super-Lacak,Exploitation Tools,has_web_signal,0
81,Pegasus-Super-Lacak,https://github.com/sobri3195/Pegasus-Super-Lacak,Exploitation Tools,has_mobile_signal,0
81,Pegasus-Super-Lacak,https://github.com/sobri3195/Pegasus-Super-Lacak,Exploitation Tools,has_osint_signal,0
81,Pegasus-Super-Lacak,https://github.com/sobri3195/Pegasus-Super-Lacak,Exploitation Tools,has_automation_signal,0
81,Pegasus-Super-Lacak,https://github.com/sobri3195/Pegasus-Super-Lacak,Exploitation Tools,description_length,180
81,Pegasus-Super-Lacak,https://github.com/sobri3195/Pegasus-Super-Lacak,Exploitation Tools,inferred_language,Python
82,Pegasus-stuff,https://github.com/sobri3195/Pegasus-stuff,Social Engineering,token_count,7
82,Pegasus-stuff,https://github.com/sobri3195/Pegasus-stuff,Social Engineering,security_keyword_hits,0
82,Pegasus-stuff,https://github.com/sobri3195/Pegasus-stuff,Social Engineering,has_ai_signal,0
82,Pegasus-stuff,https://github.com/sobri3195/Pegasus-stuff,Social Engineering,has_web_signal,0
82,Pegasus-stuff,https://github.com/sobri3195/Pegasus-stuff,Social Engineering,has_mobile_signal,0
82,Pegasus-stuff,https://github.com/sobri3195/Pegasus-stuff,Social Engineering,has_osint_signal,0
82,Pegasus-stuff,https://github.com/sobri3195/Pegasus-stuff,Social Engineering,has_automation_signal,0
82,Pegasus-stuff,https://github.com/sobri3195/Pegasus-stuff,Social Engineering,description_length,56
82,Pegasus-stuff,https://github.com/sobri3195/Pegasus-stuff,Social Engineering,inferred_language,Unknown
83,Pegasus-Bazooka,https://github.com/sobri3195/Pegasus-Bazooka,Social Engineering,token_count,19
83,Pegasus-Bazooka,https://github.com/sobri3195/Pegasus-Bazooka,Social Engineering,security_keyword_hits,1
83,Pegasus-Bazooka,https://github.com/sobri3195/Pegasus-Bazooka,Social Engineering,has_ai_signal,0
83,Pegasus-Bazooka,https://github.com/sobri3195/Pegasus-Bazooka,Social Engineering,has_web_signal,0
83,Pegasus-Bazooka,https://github.com/sobri3195/Pegasus-Bazooka,Social Engineering,has_mobile_signal,0
83,Pegasus-Bazooka,https://github.com/sobri3195/Pegasus-Bazooka,Social Engineering,has_osint_signal,1
83,Pegasus-Bazooka,https://github.com/sobri3195/Pegasus-Bazooka,Social Engineering,has_automation_signal,0
83,Pegasus-Bazooka,https://github.com/sobri3195/Pegasus-Bazooka,Social Engineering,description_length,128
83,Pegasus-Bazooka,https://github.com/sobri3195/Pegasus-Bazooka,Social Engineering,inferred_language,Unknown
84,pegasus-spam,https://github.com/sobri3195/pegasus-spam,Social Engineering,token_count,6
84,pegasus-spam,https://github.com/sobri3195/pegasus-spam,Social Engineering,security_keyword_hits,0
84,pegasus-spam,https://github.com/sobri3195/pegasus-spam,Social Engineering,has_ai_signal,0
84,pegasus-spam,https://github.com/sobri3195/pegasus-spam,Social Engineering,has_web_signal,0
84,pegasus-spam,https://github.com/sobri3195/pegasus-spam,Social Engineering,has_mobile_signal,0
84,pegasus-spam,https://github.com/sobri3195/pegasus-spam,Social Engineering,has_osint_signal,0
84,pegasus-spam,https://github.com/sobri3195/pegasus-spam,Social Engineering,has_automation_signal,0
84,pegasus-spam,https://github.com/sobri3195/pegasus-spam,Social Engineering,description_length,39
84,pegasus-spam,https://github.com/sobri3195/pegasus-spam,Social Engineering,inferred_language,Unknown
85,godzilla-secret,https://github.com/sobri3195/godzilla-secret,Social Engineering,token_count,34
85,godzilla-secret,https://github.com/sobri3195/godzilla-secret,Social Engineering,security_keyword_hits,0
85,godzilla-secret,https://github.com/sobri3195/godzilla-secret,Social Engineering,has_ai_signal,0
85,godzilla-secret,https://github.com/sobri3195/godzilla-secret,Social Engineering,has_web_signal,0
85,godzilla-secret,https://github.com/sobri3195/godzilla-secret,Social Engineering,has_mobile_signal,0
85,godzilla-secret,https://github.com/sobri3195/godzilla-secret,Social Engineering,has_osint_signal,0
85,godzilla-secret,https://github.com/sobri3195/godzilla-secret,Social Engineering,has_automation_signal,1
85,godzilla-secret,https://github.com/sobri3195/godzilla-secret,Social Engineering,description_length,203
85,godzilla-secret,https://github.com/sobri3195/godzilla-secret,Social Engineering,inferred_language,Unknown
86,Pegasus-Virus-Data,https://github.com/sobri3195/Pegasus-Virus-Data,Social Engineering,token_count,29
86,Pegasus-Virus-Data,https://github.com/sobri3195/Pegasus-Virus-Data,Social Engineering,security_keyword_hits,0
86,Pegasus-Virus-Data,https://github.com/sobri3195/Pegasus-Virus-Data,Social Engineering,has_ai_signal,0
86,Pegasus-Virus-Data,https://github.com/sobri3195/Pegasus-Virus-Data,Social Engineering,has_web_signal,0
86,Pegasus-Virus-Data,https://github.com/sobri3195/Pegasus-Virus-Data,Social Engineering,has_mobile_signal,0
86,Pegasus-Virus-Data,https://github.com/sobri3195/Pegasus-Virus-Data,Social Engineering,has_osint_signal,0
86,Pegasus-Virus-Data,https://github.com/sobri3195/Pegasus-Virus-Data,Social Engineering,has_automation_signal,0
86,Pegasus-Virus-Data,https://github.com/sobri3195/Pegasus-Virus-Data,Social Engineering,description_length,203
86,Pegasus-Virus-Data,https://github.com/sobri3195/Pegasus-Virus-Data,Social Engineering,inferred_language,Unknown
87,pegasus-callsmsboom,https://github.com/sobri3195/pegasus-callsmsboom,Social Engineering,token_count,3
87,pegasus-callsmsboom,https://github.com/sobri3195/pegasus-callsmsboom,Social Engineering,security_keyword_hits,1
87,pegasus-callsmsboom,https://github.com/sobri3195/pegasus-callsmsboom,Social Engineering,has_ai_signal,0
87,pegasus-callsmsboom,https://github.com/sobri3195/pegasus-callsmsboom,Social Engineering,has_web_signal,0
87,pegasus-callsmsboom,https://github.com/sobri3195/pegasus-callsmsboom,Social Engineering,has_mobile_signal,0
87,pegasus-callsmsboom,https://github.com/sobri3195/pegasus-callsmsboom,Social Engineering,has_osint_signal,0
87,pegasus-callsmsboom,https://github.com/sobri3195/pegasus-callsmsboom,Social Engineering,has_automation_signal,0
87,pegasus-callsmsboom,https://github.com/sobri3195/pegasus-callsmsboom,Social Engineering,description_length,26
87,pegasus-callsmsboom,https://github.com/sobri3195/pegasus-callsmsboom,Social Engineering,inferred_language,Unknown
88,pegasus-cdr,https://github.com/sobri3195/pegasus-cdr,Social Engineering,token_count,18
88,pegasus-cdr,https://github.com/sobri3195/pegasus-cdr,Social Engineering,security_keyword_hits,0
88,pegasus-cdr,https://github.com/sobri3195/pegasus-cdr,Social Engineering,has_ai_signal,0
88,pegasus-cdr,https://github.com/sobri3195/pegasus-cdr,Social Engineering,has_web_signal,0
88,pegasus-cdr,https://github.com/sobri3195/pegasus-cdr,Social Engineering,has_mobile_signal,0
88,pegasus-cdr,https://github.com/sobri3195/pegasus-cdr,Social Engineering,has_osint_signal,0
88,pegasus-cdr,https://github.com/sobri3195/pegasus-cdr,Social Engineering,has_automation_signal,0
88,pegasus-cdr,https://github.com/sobri3195/pegasus-cdr,Social Engineering,description_length,132
88,pegasus-cdr,https://github.com/sobri3195/pegasus-cdr,Social Engineering,inferred_language,Unknown
89,pegasusmd5,https://github.com/sobri3195/pegasusmd5,Social Engineering,token_count,10
89,pegasusmd5,https://github.com/sobri3195/pegasusmd5,Social Engineering,security_keyword_hits,0
89,pegasusmd5,https://github.com/sobri3195/pegasusmd5,Social Engineering,has_ai_signal,0
89,pegasusmd5,https://github.com/sobri3195/pegasusmd5,Social Engineering,has_web_signal,0
89,pegasusmd5,https://github.com/sobri3195/pegasusmd5,Social Engineering,has_mobile_signal,0
89,pegasusmd5,https://github.com/sobri3195/pegasusmd5,Social Engineering,has_osint_signal,0
89,pegasusmd5,https://github.com/sobri3195/pegasusmd5,Social Engineering,has_automation_signal,1
89,pegasusmd5,https://github.com/sobri3195/pegasusmd5,Social Engineering,description_length,60
89,pegasusmd5,https://github.com/sobri3195/pegasusmd5,Social Engineering,inferred_language,Unknown
90,pegasuslessinject,https://github.com/sobri3195/pegasuslessinject,Wireless Security,token_count,31
90,pegasuslessinject,https://github.com/sobri3195/pegasuslessinject,Wireless Security,security_keyword_hits,3
90,pegasuslessinject,https://github.com/sobri3195/pegasuslessinject,Wireless Security,has_ai_signal,0
